x-axis,F1
+621.2000E+00,-77.78044E+00
+621.6000E+00,-77.23733E+00
+622.0000E+00,-76.69423E+00
+622.4000E+00,-76.15112E+00
+622.8000E+00,-75.60802E+00
+623.2000E+00,-75.06492E+00
+623.6000E+00,-74.52181E+00
+624.0000E+00,-73.97871E+00
+624.4000E+00,-73.43560E+00
+624.8000E+00,-72.89250E+00
+625.2000E+00,-72.34940E+00
+625.6000E+00,-71.80629E+00
+626.0000E+00,-72.10695E+00
+626.4000E+00,-72.43002E+00
+626.8000E+00,-72.75309E+00
+627.2000E+00,-73.07616E+00
+627.6000E+00,-73.39924E+00
+628.0000E+00,-73.72231E+00
+628.4000E+00,-74.04538E+00
+628.8000E+00,-74.36845E+00
+629.2000E+00,-74.69152E+00
+629.6000E+00,-75.01460E+00
+630.0000E+00,-75.33767E+00
+630.4000E+00,-75.66074E+00
+630.8000E+00,-75.98381E+00
+631.2000E+00,-76.30688E+00
+631.6000E+00,-76.62996E+00
+632.0000E+00,-76.95303E+00
+632.4000E+00,-77.27610E+00
+632.8000E+00,-77.59917E+00
+633.2000E+00,-77.92224E+00
+633.6000E+00,-77.86327E+00
+634.0000E+00,-77.76215E+00
+634.4000E+00,-77.66103E+00
+634.8000E+00,-77.55991E+00
+635.2000E+00,-77.45879E+00
+635.6000E+00,-77.35767E+00
+636.0000E+00,-77.25655E+00
+636.4000E+00,-77.15543E+00
+636.8000E+00,-77.05431E+00
+637.2000E+00,-76.95319E+00
+637.6000E+00,-76.85207E+00
+638.0000E+00,-76.75095E+00
+638.4000E+00,-76.64983E+00
+638.8000E+00,-76.54871E+00
+639.2000E+00,-76.44759E+00
+639.6000E+00,-76.34647E+00
+640.0000E+00,-76.24535E+00
+640.4000E+00,-76.14423E+00
+640.8000E+00,-76.04311E+00
+641.2000E+00,-76.22701E+00
+641.6000E+00,-76.47047E+00
+642.0000E+00,-76.71392E+00
+642.4000E+00,-76.95738E+00
+642.8000E+00,-77.20083E+00
+643.2000E+00,-77.44429E+00
+643.6000E+00,-77.68775E+00
+644.0000E+00,-77.93120E+00
+644.4000E+00,-78.17466E+00
+644.8000E+00,-78.41811E+00
+645.2000E+00,-78.66157E+00
+645.6000E+00,-78.90503E+00
+646.0000E+00,-79.14848E+00
+646.4000E+00,-79.39194E+00
+646.8000E+00,-79.63539E+00
+647.2000E+00,-79.87885E+00
+647.6000E+00,-80.12231E+00
+648.0000E+00,-80.36576E+00
+648.4000E+00,-80.60922E+00
+648.8000E+00,-80.26827E+00
+649.2000E+00,-79.73630E+00
+649.6000E+00,-79.20433E+00
+650.0000E+00,-78.67236E+00
+650.4000E+00,-78.14039E+00
+650.8000E+00,-77.60843E+00
+651.2000E+00,-77.07646E+00
+651.6000E+00,-76.54449E+00
+652.0000E+00,-76.01252E+00
+652.4000E+00,-75.48055E+00
+652.8000E+00,-74.94859E+00
+653.2000E+00,-74.41662E+00
+653.6000E+00,-73.88465E+00
+654.0000E+00,-73.35268E+00
+654.4000E+00,-72.82071E+00
+654.8000E+00,-72.28875E+00
+655.2000E+00,-71.75678E+00
+655.6000E+00,-71.22481E+00
+656.0000E+00,-70.69284E+00
+656.4000E+00,-70.46106E+00
+656.8000E+00,-70.37044E+00
+657.2000E+00,-70.27982E+00
+657.6000E+00,-70.18919E+00
+658.0000E+00,-70.09857E+00
+658.4000E+00,-70.00794E+00
+658.8000E+00,-69.91732E+00
+659.2000E+00,-69.82670E+00
+659.6000E+00,-69.73607E+00
+660.0000E+00,-69.64545E+00
+660.4000E+00,-69.55482E+00
+660.8000E+00,-69.46420E+00
+661.2000E+00,-69.37358E+00
+661.6000E+00,-69.28295E+00
+662.0000E+00,-69.19233E+00
+662.4000E+00,-69.10170E+00
+662.8000E+00,-69.01108E+00
+663.2000E+00,-68.92046E+00
+663.6000E+00,-68.82983E+00
+664.0000E+00,-68.65169E+00
+664.4000E+00,-68.41681E+00
+664.8000E+00,-68.18193E+00
+665.2000E+00,-67.94705E+00
+665.6000E+00,-67.71217E+00
+666.0000E+00,-67.47729E+00
+666.4000E+00,-67.24241E+00
+666.8000E+00,-67.00753E+00
+667.2000E+00,-66.77265E+00
+667.6000E+00,-66.53777E+00
+668.0000E+00,-66.30289E+00
+668.4000E+00,-66.06801E+00
+668.8000E+00,-65.83313E+00
+669.2000E+00,-65.59825E+00
+669.6000E+00,-65.36337E+00
+670.0000E+00,-65.12849E+00
+670.4000E+00,-64.89361E+00
+670.8000E+00,-64.65873E+00
+671.2000E+00,-64.42385E+00
+671.6000E+00,-64.42593E+00
+672.0000E+00,-64.63547E+00
+672.4000E+00,-64.84501E+00
+672.8000E+00,-65.05454E+00
+673.2000E+00,-65.26408E+00
+673.6000E+00,-65.47361E+00
+674.0000E+00,-65.68315E+00
+674.4000E+00,-65.89269E+00
+674.8000E+00,-66.10222E+00
+675.2000E+00,-66.31176E+00
+675.6000E+00,-66.52129E+00
+676.0000E+00,-66.73083E+00
+676.4000E+00,-66.94037E+00
+676.8000E+00,-67.14990E+00
+677.2000E+00,-67.35944E+00
+677.6000E+00,-67.56897E+00
+678.0000E+00,-67.77851E+00
+678.4000E+00,-67.98805E+00
+678.8000E+00,-68.19758E+00
+679.2000E+00,-68.30908E+00
+679.6000E+00,-68.30537E+00
+680.0000E+00,-68.30166E+00
+680.4000E+00,-68.29795E+00
+680.8000E+00,-68.29424E+00
+681.2000E+00,-68.29052E+00
+681.6000E+00,-68.28681E+00
+682.0000E+00,-68.28310E+00
+682.4000E+00,-68.27939E+00
+682.8000E+00,-68.27568E+00
+683.2000E+00,-68.27196E+00
+683.6000E+00,-68.26825E+00
+684.0000E+00,-68.26454E+00
+684.4000E+00,-68.26083E+00
+684.8000E+00,-68.25712E+00
+685.2000E+00,-68.25340E+00
+685.6000E+00,-68.24969E+00
+686.0000E+00,-68.24598E+00
+686.4000E+00,-68.24227E+00
+686.8000E+00,-68.31860E+00
+687.2000E+00,-68.52212E+00
+687.6000E+00,-68.72564E+00
+688.0000E+00,-68.92916E+00
+688.4000E+00,-69.13268E+00
+688.8000E+00,-69.33620E+00
+689.2000E+00,-69.53972E+00
+689.6000E+00,-69.74324E+00
+690.0000E+00,-69.94676E+00
+690.4000E+00,-70.15028E+00
+690.8000E+00,-70.35380E+00
+691.2000E+00,-70.55732E+00
+691.6000E+00,-70.76084E+00
+692.0000E+00,-70.96436E+00
+692.4000E+00,-71.16788E+00
+692.8000E+00,-71.37140E+00
+693.2000E+00,-71.57492E+00
+693.6000E+00,-71.77844E+00
+694.0000E+00,-71.98196E+00
+694.4000E+00,-72.08268E+00
+694.8000E+00,-71.95749E+00
+695.2000E+00,-71.83231E+00
+695.6000E+00,-71.70712E+00
+696.0000E+00,-71.58194E+00
+696.4000E+00,-71.45676E+00
+696.8000E+00,-71.33157E+00
+697.2000E+00,-71.20639E+00
+697.6000E+00,-71.08120E+00
+698.0000E+00,-70.95602E+00
+698.4000E+00,-70.83084E+00
+698.8000E+00,-70.70565E+00
+699.2000E+00,-70.58047E+00
+699.6000E+00,-70.45528E+00
+700.0000E+00,-70.33010E+00
+700.4000E+00,-70.20492E+00
+700.8000E+00,-70.07973E+00
+701.2000E+00,-69.95455E+00
+701.6000E+00,-69.82936E+00
+702.0000E+00,-69.73664E+00
+702.4000E+00,-69.74714E+00
+702.8000E+00,-69.75763E+00
+703.2000E+00,-69.76813E+00
+703.6000E+00,-69.77863E+00
+704.0000E+00,-69.78912E+00
+704.4000E+00,-69.79962E+00
+704.8000E+00,-69.81011E+00
+705.2000E+00,-69.82061E+00
+705.6000E+00,-69.83111E+00
+706.0000E+00,-69.84160E+00
+706.4000E+00,-69.85210E+00
+706.8000E+00,-69.86259E+00
+707.2000E+00,-69.87309E+00
+707.6000E+00,-69.88359E+00
+708.0000E+00,-69.89408E+00
+708.4000E+00,-69.90458E+00
+708.8000E+00,-69.91507E+00
+709.2000E+00,-69.92557E+00
+709.6000E+00,-69.93320E+00
+710.0000E+00,-69.92642E+00
+710.4000E+00,-69.91963E+00
+710.8000E+00,-69.91285E+00
+711.2000E+00,-69.90607E+00
+711.6000E+00,-69.89928E+00
+712.0000E+00,-69.89250E+00
+712.4000E+00,-69.88571E+00
+712.8000E+00,-69.87893E+00
+713.2000E+00,-69.87215E+00
+713.6000E+00,-69.86536E+00
+714.0000E+00,-69.85858E+00
+714.4000E+00,-69.85179E+00
+714.8000E+00,-69.84501E+00
+715.2000E+00,-69.83823E+00
+715.6000E+00,-69.83144E+00
+716.0000E+00,-69.82466E+00
+716.4000E+00,-69.81787E+00
+716.8000E+00,-69.81109E+00
+717.2000E+00,-69.83594E+00
+717.6000E+00,-70.17194E+00
+718.0000E+00,-70.50794E+00
+718.4000E+00,-70.84394E+00
+718.8000E+00,-71.17994E+00
+719.2000E+00,-71.51594E+00
+719.6000E+00,-71.85194E+00
+720.0000E+00,-72.18794E+00
+720.4000E+00,-72.52394E+00
+720.8000E+00,-72.85994E+00
+721.2000E+00,-73.19594E+00
+721.6000E+00,-73.53194E+00
+722.0000E+00,-73.86794E+00
+722.4000E+00,-74.20394E+00
+722.8000E+00,-74.53994E+00
+723.2000E+00,-74.87594E+00
+723.6000E+00,-75.21194E+00
+724.0000E+00,-75.54794E+00
+724.4000E+00,-75.88394E+00
+724.8000E+00,-76.21257E+00
+725.2000E+00,-76.15637E+00
+725.6000E+00,-76.10018E+00
+726.0000E+00,-76.04399E+00
+726.4000E+00,-75.98780E+00
+726.8000E+00,-75.93161E+00
+727.2000E+00,-75.87541E+00
+727.6000E+00,-75.81922E+00
+728.0000E+00,-75.76303E+00
+728.4000E+00,-75.70684E+00
+728.8000E+00,-75.65065E+00
+729.2000E+00,-75.59445E+00
+729.6000E+00,-75.53826E+00
+730.0000E+00,-75.48207E+00
+730.4000E+00,-75.42588E+00
+730.8000E+00,-75.36969E+00
+731.2000E+00,-75.31349E+00
+731.6000E+00,-75.25730E+00
+732.0000E+00,-75.20111E+00
+732.4000E+00,-75.14492E+00
+732.8000E+00,-75.80565E+00
+733.2000E+00,-76.50786E+00
+733.6000E+00,-77.21007E+00
+734.0000E+00,-77.91228E+00
+734.4000E+00,-78.61448E+00
+734.8000E+00,-79.31669E+00
+735.2000E+00,-80.01890E+00
+735.6000E+00,-80.72111E+00
+736.0000E+00,-81.42332E+00
+736.4000E+00,-82.12552E+00
+736.8000E+00,-82.82773E+00
+737.2000E+00,-83.52994E+00
+737.6000E+00,-84.23215E+00
+738.0000E+00,-84.93436E+00
+738.4000E+00,-85.63656E+00
+738.8000E+00,-86.33877E+00
+739.2000E+00,-87.04098E+00
+739.6000E+00,-87.74319E+00
+740.0000E+00,-88.44540E+00
+740.4000E+00,-87.61531E+00
+740.8000E+00,-86.55995E+00
+741.2000E+00,-85.50459E+00
+741.6000E+00,-84.44923E+00
+742.0000E+00,-83.39387E+00
+742.4000E+00,-82.33851E+00
+742.8000E+00,-81.28315E+00
+743.2000E+00,-80.22779E+00
+743.6000E+00,-79.17243E+00
+744.0000E+00,-78.11707E+00
+744.4000E+00,-77.06171E+00
+744.8000E+00,-76.00635E+00
+745.2000E+00,-74.95099E+00
+745.6000E+00,-73.89563E+00
+746.0000E+00,-72.84027E+00
+746.4000E+00,-71.78491E+00
+746.8000E+00,-70.72955E+00
+747.2000E+00,-69.67419E+00
+747.6000E+00,-68.61883E+00
+748.0000E+00,-68.79381E+00
+748.4000E+00,-69.27957E+00
+748.8000E+00,-69.76533E+00
+749.2000E+00,-70.25109E+00
+749.6000E+00,-70.73685E+00
+750.0000E+00,-71.22261E+00
+750.4000E+00,-71.70837E+00
+750.8000E+00,-72.19413E+00
+751.2000E+00,-72.67989E+00
+751.6000E+00,-73.16565E+00
+752.0000E+00,-73.65141E+00
+752.4000E+00,-74.13717E+00
+752.8000E+00,-74.62293E+00
+753.2000E+00,-75.10869E+00
+753.6000E+00,-75.59445E+00
+754.0000E+00,-76.08021E+00
+754.4000E+00,-76.56597E+00
+754.8000E+00,-77.05173E+00
+755.2000E+00,-77.53749E+00
+755.6000E+00,-77.42537E+00
+756.0000E+00,-77.08629E+00
+756.4000E+00,-76.74722E+00
+756.8000E+00,-76.40815E+00
+757.2000E+00,-76.06908E+00
+757.6000E+00,-75.73001E+00
+758.0000E+00,-75.39093E+00
+758.4000E+00,-75.05186E+00
+758.8000E+00,-74.71279E+00
+759.2000E+00,-74.37372E+00
+759.6000E+00,-74.03465E+00
+760.0000E+00,-73.69557E+00
+760.4000E+00,-73.35650E+00
+760.8000E+00,-73.01743E+00
+761.2000E+00,-72.67836E+00
+761.6000E+00,-72.33929E+00
+762.0000E+00,-72.00021E+00
+762.4000E+00,-71.66114E+00
+762.8000E+00,-71.32207E+00
+763.2000E+00,-70.95006E+00
+763.6000E+00,-70.56043E+00
+764.0000E+00,-70.17080E+00
+764.4000E+00,-69.78117E+00
+764.8000E+00,-69.39154E+00
+765.2000E+00,-69.00190E+00
+765.6000E+00,-68.61227E+00
+766.0000E+00,-68.22264E+00
+766.4000E+00,-67.83301E+00
+766.8000E+00,-67.44338E+00
+767.2000E+00,-67.05374E+00
+767.6000E+00,-66.66411E+00
+768.0000E+00,-66.27448E+00
+768.4000E+00,-65.88485E+00
+768.8000E+00,-65.49522E+00
+769.2000E+00,-65.10558E+00
+769.6000E+00,-64.71595E+00
+770.0000E+00,-64.32632E+00
+770.4000E+00,-63.93669E+00
+770.8000E+00,-64.14591E+00
+771.2000E+00,-64.79256E+00
+771.6000E+00,-65.43922E+00
+772.0000E+00,-66.08587E+00
+772.4000E+00,-66.73253E+00
+772.8000E+00,-67.37919E+00
+773.2000E+00,-68.02584E+00
+773.6000E+00,-68.67250E+00
+774.0000E+00,-69.31915E+00
+774.4000E+00,-69.96581E+00
+774.8000E+00,-70.61247E+00
+775.2000E+00,-71.25912E+00
+775.6000E+00,-71.90578E+00
+776.0000E+00,-72.55243E+00
+776.4000E+00,-73.19909E+00
+776.8000E+00,-73.84575E+00
+777.2000E+00,-74.49240E+00
+777.6000E+00,-75.13906E+00
+778.0000E+00,-75.78571E+00
+778.4000E+00,-75.87397E+00
+778.8000E+00,-75.41355E+00
+779.2000E+00,-74.95314E+00
+779.6000E+00,-74.49272E+00
+780.0000E+00,-74.03231E+00
+780.4000E+00,-73.57189E+00
+780.8000E+00,-73.11147E+00
+781.2000E+00,-72.65106E+00
+781.6000E+00,-72.19064E+00
+782.0000E+00,-71.73023E+00
+782.4000E+00,-71.26981E+00
+782.8000E+00,-70.80939E+00
+783.2000E+00,-70.34898E+00
+783.6000E+00,-69.88856E+00
+784.0000E+00,-69.42815E+00
+784.4000E+00,-68.96773E+00
+784.8000E+00,-68.50731E+00
+785.2000E+00,-68.04690E+00
+785.6000E+00,-67.58648E+00
+786.0000E+00,-67.22640E+00
+786.4000E+00,-66.99881E+00
+786.8000E+00,-66.77123E+00
+787.2000E+00,-66.54364E+00
+787.6000E+00,-66.31606E+00
+788.0000E+00,-66.08848E+00
+788.4000E+00,-65.86089E+00
+788.8000E+00,-65.63331E+00
+789.2000E+00,-65.40572E+00
+789.6000E+00,-65.17814E+00
+790.0000E+00,-64.95056E+00
+790.4000E+00,-64.72297E+00
+790.8000E+00,-64.49539E+00
+791.2000E+00,-64.26780E+00
+791.6000E+00,-64.04022E+00
+792.0000E+00,-63.81264E+00
+792.4000E+00,-63.58505E+00
+792.8000E+00,-63.35747E+00
+793.2000E+00,-63.12988E+00
+793.6000E+00,-63.52573E+00
+794.0000E+00,-65.04241E+00
+794.4000E+00,-66.55908E+00
+794.8000E+00,-68.07575E+00
+795.2000E+00,-69.59242E+00
+795.6000E+00,-71.10909E+00
+796.0000E+00,-72.62577E+00
+796.4000E+00,-74.14244E+00
+796.8000E+00,-75.65911E+00
+797.2000E+00,-77.17578E+00
+797.6000E+00,-78.69245E+00
+798.0000E+00,-80.20913E+00
+798.4000E+00,-81.72580E+00
+798.8000E+00,-83.24247E+00
+799.2000E+00,-84.75914E+00
+799.6000E+00,-86.27581E+00
+800.0000E+00,-87.79249E+00
+800.4000E+00,-89.30916E+00
+800.8000E+00,-90.82583E+00
+801.2000E+00,-91.50049E+00
+801.6000E+00,-90.05166E+00
+802.0000E+00,-88.60283E+00
+802.4000E+00,-87.15399E+00
+802.8000E+00,-85.70516E+00
+803.2000E+00,-84.25633E+00
+803.6000E+00,-82.80750E+00
+804.0000E+00,-81.35867E+00
+804.4000E+00,-79.90983E+00
+804.8000E+00,-78.46100E+00
+805.2000E+00,-77.01217E+00
+805.6000E+00,-75.56334E+00
+806.0000E+00,-74.11451E+00
+806.4000E+00,-72.66567E+00
+806.8000E+00,-71.21684E+00
+807.2000E+00,-69.76801E+00
+807.6000E+00,-68.31918E+00
+808.0000E+00,-66.87035E+00
+808.4000E+00,-65.42151E+00
+808.8000E+00,-64.30342E+00
+809.2000E+00,-64.42617E+00
+809.6000E+00,-64.54892E+00
+810.0000E+00,-64.67168E+00
+810.4000E+00,-64.79443E+00
+810.8000E+00,-64.91718E+00
+811.2000E+00,-65.03993E+00
+811.6000E+00,-65.16268E+00
+812.0000E+00,-65.28544E+00
+812.4000E+00,-65.40819E+00
+812.8000E+00,-65.53094E+00
+813.2000E+00,-65.65369E+00
+813.6000E+00,-65.77644E+00
+814.0000E+00,-65.89920E+00
+814.4000E+00,-66.02195E+00
+814.8000E+00,-66.14470E+00
+815.2000E+00,-66.26745E+00
+815.6000E+00,-66.39020E+00
+816.0000E+00,-66.51296E+00
+816.4000E+00,-66.59228E+00
+816.8000E+00,-66.39798E+00
+817.2000E+00,-66.20368E+00
+817.6000E+00,-66.00937E+00
+818.0000E+00,-65.81507E+00
+818.4000E+00,-65.62076E+00
+818.8000E+00,-65.42646E+00
+819.2000E+00,-65.23216E+00
+819.6000E+00,-65.03785E+00
+820.0000E+00,-64.84355E+00
+820.4000E+00,-64.64924E+00
+820.8000E+00,-64.45494E+00
+821.2000E+00,-64.26064E+00
+821.6000E+00,-64.06633E+00
+822.0000E+00,-63.87203E+00
+822.4000E+00,-63.67772E+00
+822.8000E+00,-63.48342E+00
+823.2000E+00,-63.28912E+00
+823.6000E+00,-63.09481E+00
+824.0000E+00,-62.90032E+00
+824.4000E+00,-62.70307E+00
+824.8000E+00,-62.50583E+00
+825.2000E+00,-62.30858E+00
+825.6000E+00,-62.11133E+00
+826.0000E+00,-61.91408E+00
+826.4000E+00,-61.71683E+00
+826.8000E+00,-61.51959E+00
+827.2000E+00,-61.32234E+00
+827.6000E+00,-61.12509E+00
+828.0000E+00,-60.92784E+00
+828.4000E+00,-60.73059E+00
+828.8000E+00,-60.53335E+00
+829.2000E+00,-60.33610E+00
+829.6000E+00,-60.13885E+00
+830.0000E+00,-59.94160E+00
+830.4000E+00,-59.74435E+00
+830.8000E+00,-59.54711E+00
+831.2000E+00,-59.34986E+00
+831.6000E+00,-59.15261E+00
+832.0000E+00,-59.98191E+00
+832.4000E+00,-60.82159E+00
+832.8000E+00,-61.66127E+00
+833.2000E+00,-62.50095E+00
+833.6000E+00,-63.34063E+00
+834.0000E+00,-64.18031E+00
+834.4000E+00,-65.01999E+00
+834.8000E+00,-65.85967E+00
+835.2000E+00,-66.69935E+00
+835.6000E+00,-67.53903E+00
+836.0000E+00,-68.37871E+00
+836.4000E+00,-69.21839E+00
+836.8000E+00,-70.05807E+00
+837.2000E+00,-70.89775E+00
+837.6000E+00,-71.73743E+00
+838.0000E+00,-72.57711E+00
+838.4000E+00,-73.41679E+00
+838.8000E+00,-74.25647E+00
+839.2000E+00,-75.09615E+00
+839.6000E+00,-74.26507E+00
+840.0000E+00,-73.28177E+00
+840.4000E+00,-72.29847E+00
+840.8000E+00,-71.31518E+00
+841.2000E+00,-70.33188E+00
+841.6000E+00,-69.34859E+00
+842.0000E+00,-68.36529E+00
+842.4000E+00,-67.38199E+00
+842.8000E+00,-66.39870E+00
+843.2000E+00,-65.41540E+00
+843.6000E+00,-64.43211E+00
+844.0000E+00,-63.44881E+00
+844.4000E+00,-62.46551E+00
+844.8000E+00,-61.48222E+00
+845.2000E+00,-60.49892E+00
+845.6000E+00,-59.51563E+00
+846.0000E+00,-58.53233E+00
+846.4000E+00,-57.54903E+00
+846.8000E+00,-56.56574E+00
+847.2000E+00,-56.44407E+00
+847.6000E+00,-56.48286E+00
+848.0000E+00,-56.52164E+00
+848.4000E+00,-56.56042E+00
+848.8000E+00,-56.59921E+00
+849.2000E+00,-56.63799E+00
+849.6000E+00,-56.67678E+00
+850.0000E+00,-56.71556E+00
+850.4000E+00,-56.75434E+00
+850.8000E+00,-56.79313E+00
+851.2000E+00,-56.83191E+00
+851.6000E+00,-56.87070E+00
+852.0000E+00,-56.90948E+00
+852.4000E+00,-56.94826E+00
+852.8000E+00,-56.98705E+00
+853.2000E+00,-57.02583E+00
+853.6000E+00,-57.06462E+00
+854.0000E+00,-57.10340E+00
+854.4000E+00,-57.14218E+00
+854.8000E+00,-57.38693E+00
+855.2000E+00,-57.69336E+00
+855.6000E+00,-57.99980E+00
+856.0000E+00,-58.30623E+00
+856.4000E+00,-58.61266E+00
+856.8000E+00,-58.91909E+00
+857.2000E+00,-59.22552E+00
+857.6000E+00,-59.53196E+00
+858.0000E+00,-59.83839E+00
+858.4000E+00,-60.14482E+00
+858.8000E+00,-60.45125E+00
+859.2000E+00,-60.75768E+00
+859.6000E+00,-61.06412E+00
+860.0000E+00,-61.37055E+00
+860.4000E+00,-61.67698E+00
+860.8000E+00,-61.98341E+00
+861.2000E+00,-62.28984E+00
+861.6000E+00,-62.59628E+00
+862.0000E+00,-62.90271E+00
+862.4000E+00,-62.57274E+00
+862.8000E+00,-61.96487E+00
+863.2000E+00,-61.35700E+00
+863.6000E+00,-60.74913E+00
+864.0000E+00,-60.14126E+00
+864.4000E+00,-59.53338E+00
+864.8000E+00,-58.92551E+00
+865.2000E+00,-58.31764E+00
+865.6000E+00,-57.70977E+00
+866.0000E+00,-57.10190E+00
+866.4000E+00,-56.49402E+00
+866.8000E+00,-55.88615E+00
+867.2000E+00,-55.27828E+00
+867.6000E+00,-54.67041E+00
+868.0000E+00,-54.06254E+00
+868.4000E+00,-53.45466E+00
+868.8000E+00,-52.84679E+00
+869.2000E+00,-52.23892E+00
+869.6000E+00,-51.63105E+00
+870.0000E+00,-51.60848E+00
+870.4000E+00,-51.94077E+00
+870.8000E+00,-52.27306E+00
+871.2000E+00,-52.60534E+00
+871.6000E+00,-52.93763E+00
+872.0000E+00,-53.26992E+00
+872.4000E+00,-53.60221E+00
+872.8000E+00,-53.93450E+00
+873.2000E+00,-54.26678E+00
+873.6000E+00,-54.59907E+00
+874.0000E+00,-54.93136E+00
+874.4000E+00,-55.26365E+00
+874.8000E+00,-55.59594E+00
+875.2000E+00,-55.92822E+00
+875.6000E+00,-56.26051E+00
+876.0000E+00,-56.59280E+00
+876.4000E+00,-56.92509E+00
+876.8000E+00,-57.25738E+00
+877.2000E+00,-57.58966E+00
+877.6000E+00,-57.57265E+00
+878.0000E+00,-57.26878E+00
+878.4000E+00,-56.96491E+00
+878.8000E+00,-56.66104E+00
+879.2000E+00,-56.35717E+00
+879.6000E+00,-56.05329E+00
+880.0000E+00,-55.74942E+00
+880.4000E+00,-55.44555E+00
+880.8000E+00,-55.14168E+00
+881.2000E+00,-54.83781E+00
+881.6000E+00,-54.53393E+00
+882.0000E+00,-54.23006E+00
+882.4000E+00,-53.92619E+00
+882.8000E+00,-53.62232E+00
+883.2000E+00,-53.31845E+00
+883.6000E+00,-53.01457E+00
+884.0000E+00,-52.71070E+00
+884.4000E+00,-52.40683E+00
+884.8000E+00,-52.10296E+00
+885.2000E+00,-51.83275E+00
+885.6000E+00,-51.59966E+00
+886.0000E+00,-51.36657E+00
+886.4000E+00,-51.13349E+00
+886.8000E+00,-50.90040E+00
+887.2000E+00,-50.66731E+00
+887.6000E+00,-50.43422E+00
+888.0000E+00,-50.20113E+00
+888.4000E+00,-49.96805E+00
+888.8000E+00,-49.73496E+00
+889.2000E+00,-49.50187E+00
+889.6000E+00,-49.26878E+00
+890.0000E+00,-49.03569E+00
+890.4000E+00,-48.80261E+00
+890.8000E+00,-48.56952E+00
+891.2000E+00,-48.33643E+00
+891.6000E+00,-48.10334E+00
+892.0000E+00,-47.87025E+00
+892.4000E+00,-47.63717E+00
+892.8000E+00,-47.96184E+00
+893.2000E+00,-49.11589E+00
+893.6000E+00,-50.26994E+00
+894.0000E+00,-51.42399E+00
+894.4000E+00,-52.57804E+00
+894.8000E+00,-53.73208E+00
+895.2000E+00,-54.88613E+00
+895.6000E+00,-56.04018E+00
+896.0000E+00,-57.19423E+00
+896.4000E+00,-58.34828E+00
+896.8000E+00,-59.50232E+00
+897.2000E+00,-60.65637E+00
+897.6000E+00,-61.81042E+00
+898.0000E+00,-62.96447E+00
+898.4000E+00,-64.11852E+00
+898.8000E+00,-65.27256E+00
+899.2000E+00,-66.42661E+00
+899.6000E+00,-67.58066E+00
+900.0000E+00,-68.73471E+00
+900.4000E+00,-69.05453E+00
+900.8000E+00,-67.66996E+00
+901.2000E+00,-66.28538E+00
+901.6000E+00,-64.90080E+00
+902.0000E+00,-63.51623E+00
+902.4000E+00,-62.13165E+00
+902.8000E+00,-60.74708E+00
+903.2000E+00,-59.36250E+00
+903.6000E+00,-57.97792E+00
+904.0000E+00,-56.59335E+00
+904.4000E+00,-55.20877E+00
+904.8000E+00,-53.82420E+00
+905.2000E+00,-52.43962E+00
+905.6000E+00,-51.05504E+00
+906.0000E+00,-49.67047E+00
+906.4000E+00,-48.28589E+00
+906.8000E+00,-46.90132E+00
+907.2000E+00,-45.51674E+00
+907.6000E+00,-44.13216E+00
+908.0000E+00,-43.11105E+00
+908.4000E+00,-43.15112E+00
+908.8000E+00,-43.19118E+00
+909.2000E+00,-43.23124E+00
+909.6000E+00,-43.27131E+00
+910.0000E+00,-43.31137E+00
+910.4000E+00,-43.35144E+00
+910.8000E+00,-43.39150E+00
+911.2000E+00,-43.43156E+00
+911.6000E+00,-43.47163E+00
+912.0000E+00,-43.51169E+00
+912.4000E+00,-43.55176E+00
+912.8000E+00,-43.59182E+00
+913.2000E+00,-43.63188E+00
+913.6000E+00,-43.67195E+00
+914.0000E+00,-43.71201E+00
+914.4000E+00,-43.75208E+00
+914.8000E+00,-43.79214E+00
+915.2000E+00,-43.83220E+00
+915.6000E+00,-43.87069E+00
+916.0000E+00,-43.90205E+00
+916.4000E+00,-43.93341E+00
+916.8000E+00,-43.96477E+00
+917.2000E+00,-43.99613E+00
+917.6000E+00,-44.02749E+00
+918.0000E+00,-44.05885E+00
+918.4000E+00,-44.09021E+00
+918.8000E+00,-44.12157E+00
+919.2000E+00,-44.15293E+00
+919.6000E+00,-44.18429E+00
+920.0000E+00,-44.21565E+00
+920.4000E+00,-44.24701E+00
+920.8000E+00,-44.27837E+00
+921.2000E+00,-44.30973E+00
+921.6000E+00,-44.34109E+00
+922.0000E+00,-44.37245E+00
+922.4000E+00,-44.40381E+00
+922.8000E+00,-44.43517E+00
+923.2000E+00,-44.41007E+00
+923.6000E+00,-43.91945E+00
+924.0000E+00,-43.42882E+00
+924.4000E+00,-42.93820E+00
+924.8000E+00,-42.44758E+00
+925.2000E+00,-41.95695E+00
+925.6000E+00,-41.46633E+00
+926.0000E+00,-40.97570E+00
+926.4000E+00,-40.48508E+00
+926.8000E+00,-39.99446E+00
+927.2000E+00,-39.50383E+00
+927.6000E+00,-39.01321E+00
+928.0000E+00,-38.52258E+00
+928.4000E+00,-38.03196E+00
+928.8000E+00,-37.54134E+00
+929.2000E+00,-37.05071E+00
+929.6000E+00,-36.56009E+00
+930.0000E+00,-36.06946E+00
+930.4000E+00,-35.57884E+00
+930.8000E+00,-35.12153E+00
+931.2000E+00,-35.59193E+00
+931.6000E+00,-36.06233E+00
